,Year,CO,NO2,Ozone,SO2,Lead,PM10,PM2_5,State,Cancer,Gender,Larynx,Lung,Nasal,Race,Trachea
1415,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Nasal,Female,0.0,0.0,0.6,White,0.0
1416,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Larynx,Male,7.3,0.0,0.0,White,0.0
1417,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Larynx,Female,1.7,0.0,0.0,Black or African American,0.0
1418,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Lung,Male,0.0,51.2,0.0,Black or African American,0.0
1419,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Lung,Male,0.0,81.3,0.0,White,0.0
1420,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Lung,Female,0.0,42.7,0.0,Black or African American,0.0
1421,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Larynx,Male,5.8,0.0,0.0,Black or African American,0.0
1422,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Trachea,Male,0.0,0.0,0.0,White,0.4
1423,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Larynx,Female,1.8,0.0,0.0,White,0.0
1424,2010.0,1.2181818181818185,11.285714285714285,0.07219354838709678,1.65,0.04,0.0,8.7875,NY,Nasal,Male,0.0,0.0,1.1,White,0.0
1425,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Lung,Female,0.0,80.7,0.0,White,0.0
1426,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Lung,Male,0.0,40.1,0.0,Asian or Pacific Islander,0.0
1427,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Lung,Male,0.0,40.1,0.0,Asian or Pacific Islander,0.0
1428,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Nasal,Female,0.0,0.0,0.7,White,0.0
1429,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Larynx,Male,7.0,0.0,0.0,White,0.0
1430,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Larynx,Female,1.7,0.0,0.0,Black or African American,0.0
1431,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Lung,Male,0.0,52.4,0.0,Black or African American,0.0
1432,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Lung,Male,0.0,82.6,0.0,White,0.0
1433,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Lung,Female,0.0,43.8,0.0,Black or African American,0.0
1434,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Larynx,Male,5.9,0.0,0.0,Black or African American,0.0
1435,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Trachea,Male,0.0,0.0,0.0,White,0.3
1436,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Larynx,Female,1.6,0.0,0.0,White,0.0
1437,2011.0,1.3444444444444446,8.75,0.06862068965517241,1.6842105263157894,1.03,0.0,8.807142857142855,NY,Nasal,Male,0.0,0.0,1.1,White,0.0
1438,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Lung,Female,0.0,80.1,0.0,White,0.0
1439,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Lung,Male,0.0,41.3,0.0,Asian or Pacific Islander,0.0
1440,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Lung,Male,0.0,41.3,0.0,Asian or Pacific Islander,0.0
1441,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Nasal,Female,0.0,0.0,0.6,White,0.0
1442,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Larynx,Male,7.5,0.0,0.0,White,0.0
1443,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Larynx,Female,1.5,0.0,0.0,Black or African American,0.0
1444,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Lung,Male,0.0,52.3,0.0,Black or African American,0.0
1445,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Lung,Male,0.0,80.7,0.0,White,0.0
1446,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Lung,Female,0.0,42.8,0.0,Black or African American,0.0
1447,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Larynx,Male,4.4,0.0,0.0,Black or African American,0.0
1448,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Trachea,Male,0.0,0.0,0.0,White,0.3
1449,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Larynx,Female,1.8,0.0,0.0,White,0.0
1450,2012.0,0.9888888888888888,12.75,0.07243333333333335,1.2352941176470589,0.06,0.0,8.681818181818182,NY,Nasal,Male,0.0,0.0,0.9,White,0.0
1451,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Lung,Female,0.0,81.5,0.0,White,0.0
1452,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Lung,Male,0.0,41.3,0.0,Asian or Pacific Islander,0.0
1453,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Lung,Male,0.0,41.3,0.0,Asian or Pacific Islander,0.0
1454,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Nasal,Female,0.0,0.0,0.6,White,0.0
1455,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Larynx,Male,7.5,0.0,0.0,White,0.0
1456,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Larynx,Female,1.4,0.0,0.0,Black or African American,0.0
1457,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Lung,Male,0.0,48.1,0.0,Black or African American,0.0
1458,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Lung,Male,0.0,81.1,0.0,White,0.0
1459,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Lung,Female,0.0,40.1,0.0,Black or African American,0.0
1460,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Larynx,Male,5.3,0.0,0.0,Black or African American,0.0
1461,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Trachea,Male,0.0,0.0,0.0,White,0.3
1462,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Larynx,Female,1.7,0.0,0.0,White,0.0
1463,2013.0,0.9714285714285716,14.333333333333336,0.06553846153846155,1.1538461538461535,0.11,0.0,7.627272727272728,NY,Nasal,Male,0.0,0.0,1.0,White,0.0
1464,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Lung,Female,0.0,79.1,0.0,White,0.0
1465,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Lung,Male,0.0,44.7,0.0,Asian or Pacific Islander,0.0
1466,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Lung,Male,0.0,44.7,0.0,Asian or Pacific Islander,0.0
1467,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Nasal,Female,0.0,0.0,0.8,White,0.0
1468,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Larynx,Male,6.9,0.0,0.0,White,0.0
1469,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Larynx,Female,1.5,0.0,0.0,Black or African American,0.0
1470,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Lung,Male,0.0,50.1,0.0,Black or African American,0.0
1471,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Lung,Male,0.0,78.4,0.0,White,0.0
1472,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Lung,Female,0.0,41.4,0.0,Black or African American,0.0
1473,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Larynx,Male,6.0,0.0,0.0,Black or African American,0.0
1474,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Trachea,Male,0.0,0.0,0.0,White,0.4
1475,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Larynx,Female,1.9,0.0,0.0,White,0.0
1476,2014.0,0.942857142857143,12.25,0.0628846153846154,1.125,0.02,0.0,7.3583333333333325,NY,Nasal,Male,0.0,0.0,1.1,White,0.0
1477,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Lung,Female,0.0,82.5,0.0,White,0.0
1478,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Lung,Male,0.0,47.5,0.0,Asian or Pacific Islander,0.0
1479,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Lung,Male,0.0,47.5,0.0,Asian or Pacific Islander,0.0
1480,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Nasal,Female,0.0,0.0,0.8,White,0.0
1481,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Larynx,Male,7.1,0.0,0.0,White,0.0
1482,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Larynx,Female,1.4,0.0,0.0,Black or African American,0.0
1483,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Lung,Male,0.0,51.2,0.0,Black or African American,0.0
1484,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Lung,Male,0.0,80.8,0.0,White,0.0
1485,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Lung,Female,0.0,42.7,0.0,Black or African American,0.0
1486,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Larynx,Male,7.4,0.0,0.0,Black or African American,0.0
1487,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Trachea,Male,0.0,0.0,0.0,White,0.3
1488,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Larynx,Female,1.8,0.0,0.0,White,0.0
1489,2015.0,1.1142857142857143,12.4,0.06776923076923075,0.8125,0.03,0.0,7.971428571428571,NY,Nasal,Male,0.0,0.0,1.1,White,0.0
1490,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Lung,Female,0.0,81.10949767556072,0.0,White,0.0
1491,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Lung,Male,0.0,46.141733359479296,0.0,Asian or Pacific Islander,0.0
1492,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Lung,Male,0.0,46.141733359479296,0.0,Asian or Pacific Islander,0.0
1493,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Nasal,Female,0.0,0.0,0.5901542976769899,White,0.0
1494,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Larynx,Male,7.146747017486062,0.0,0.0,White,0.0
1495,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Larynx,Female,1.508909199676666,0.0,0.0,Black or African American,0.0
1496,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Lung,Male,0.0,50.56821452433464,0.0,Black or African American,0.0
1497,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Lung,Male,0.0,78.73834791329652,0.0,White,0.0
1498,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Lung,Female,0.0,44.01521093208601,0.0,Black or African American,0.0
1499,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Larynx,Male,5.9536005805435455,0.0,0.0,Black or African American,0.0
1500,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Trachea,Male,0.0,0.0,0.0,White,0.4169561567766515
1501,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Larynx,Female,1.7082506822261112,0.0,0.0,White,0.0
1502,2016.0,0.9999464022402303,12.008991188129404,0.06307888659983095,0.4444858924051521,0.055079433118829416,0.0,6.486708327775032,NY,Nasal,Male,0.0,0.0,1.0559895280760832,White,0.0
1503,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Lung,Female,0.0,26.46949352097887,0.0,White,0.0
1504,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Lung,Male,0.0,40.1742501848343,0.0,Asian or Pacific Islander,0.0
1505,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Lung,Male,0.0,40.1742501848343,0.0,Asian or Pacific Islander,0.0
1506,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Nasal,Female,0.0,0.0,0.6833239916957696,White,0.0
1507,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Larynx,Male,8.307698576895042,0.0,0.0,White,0.0
1508,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Larynx,Female,0.8277250690863055,0.0,0.0,Black or African American,0.0
1509,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Lung,Male,0.0,36.80392940846139,0.0,Black or African American,0.0
1510,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Lung,Male,0.0,36.83464368720743,0.0,White,0.0
1511,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Lung,Female,0.0,0.0,0.0,Black or African American,0.0
1512,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Larynx,Male,1.2462874938207111,0.0,0.0,Black or African American,0.0
1513,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Trachea,Male,0.0,0.0,0.0,White,0.3586925374549659
1514,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Larynx,Female,0.9710238860260404,0.0,0.0,White,0.0
1515,2017.0,0.0,0.0,0.049601845108929836,0.0,0.051350448751706405,0.0,6.237926077355077,NY,Nasal,Male,0.0,0.0,1.1060869022939956,White,0.0
1516,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Lung,Female,0.0,0.0,0.0,White,0.0
1517,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Lung,Male,0.0,48.96137018252003,0.0,Asian or Pacific Islander,0.0
1518,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Lung,Male,0.0,48.96137018252003,0.0,Asian or Pacific Islander,0.0
1519,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Nasal,Female,0.0,0.0,0.9983003894241512,White,0.0
1520,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Larynx,Male,7.582349476577638,0.0,0.0,White,0.0
1521,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Larynx,Female,0.9192542701478492,0.0,0.0,Black or African American,0.0
1522,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Lung,Male,0.0,46.70755603859,0.0,Black or African American,0.0
1523,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Lung,Male,0.0,7.047798953613068,0.0,White,0.0
1524,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Lung,Female,0.0,16.149780505908012,0.0,Black or African American,0.0
1525,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Larynx,Male,4.703312221889574,0.0,0.0,Black or African American,0.0
1526,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Trachea,Male,0.0,0.0,0.0,White,0.20720367183539004
1527,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Larynx,Female,1.4248167881086649,0.0,0.0,White,0.0
1528,2018.0,0.07189409417339476,0.0,0.0403349252637519,0.0,0.03290884940572082,0.0,1.6748487213826353,NY,Nasal,Male,0.0,0.0,1.0711992395534289,White,0.0
1529,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Lung,Female,0.0,16.252954480948176,0.0,White,0.0
1530,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Lung,Male,0.0,51.99391717139003,0.0,Asian or Pacific Islander,0.0
1531,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Lung,Male,0.0,51.99391717139003,0.0,Asian or Pacific Islander,0.0
1532,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Nasal,Female,0.0,0.0,0.2660531578049393,White,0.0
1533,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Larynx,Male,6.377099205815214,0.0,0.0,White,0.0
1534,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Larynx,Female,0.6509000486824992,0.0,0.0,Black or African American,0.0
1535,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Lung,Male,0.0,24.07852025448268,0.0,Black or African American,0.0
1536,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Lung,Male,0.0,36.29436889240857,0.0,White,0.0
1537,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Lung,Female,0.0,49.169018254310465,0.0,Black or African American,0.0
1538,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Larynx,Male,4.3275844704224005,0.0,0.0,Black or African American,0.0
1539,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Trachea,Male,0.0,0.0,0.0,White,0.28115528284844343
1540,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Larynx,Female,0.8076698866156877,0.0,0.0,White,0.0
1541,2019.0,0.0,2.3952138473100435,0.03060449500540569,0.0,0.02892351934251873,0.0,1.95156295514236,NY,Nasal,Male,0.0,0.0,0.918834665091692,White,0.0
1542,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Lung,Female,0.0,14.579845537475276,0.0,White,0.0
1543,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Lung,Male,0.0,26.61739655688786,0.0,Asian or Pacific Islander,0.0
1544,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Lung,Male,0.0,26.61739655688786,0.0,Asian or Pacific Islander,0.0
1545,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Nasal,Female,0.0,0.0,0.6165191045001038,White,0.0
1546,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Larynx,Male,4.167409882977261,0.0,0.0,White,0.0
1547,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Larynx,Female,0.9427327882683244,0.0,0.0,Black or African American,0.0
1548,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Lung,Male,0.0,36.05624169810567,0.0,Black or African American,0.0
1549,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Lung,Male,0.0,3.8083673953370862,0.0,White,0.0
1550,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Lung,Female,0.0,14.404441731602414,0.0,Black or African American,0.0
1551,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Larynx,Male,0.2990369452627326,0.0,0.0,Black or African American,0.0
1552,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Trachea,Male,0.0,0.0,0.0,White,0.170631595925768
1553,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Larynx,Female,0.808183564822728,0.0,0.0,White,0.0
1554,2020.0,0.0,0.0,0.009146358578308651,0.0,0.026183327613327968,0.0,0.0,NY,Nasal,Male,0.0,0.0,0.7176956540005275,White,0.0
1555,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Lung,Female,0.0,48.5129810783065,0.0,White,0.0
1556,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Lung,Male,0.0,35.329200011237624,0.0,Asian or Pacific Islander,0.0
1557,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Lung,Male,0.0,35.329200011237624,0.0,Asian or Pacific Islander,0.0
1558,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Nasal,Female,0.0,0.0,0.3578505460539756,White,0.0
1559,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Larynx,Male,4.603325628996906,0.0,0.0,White,0.0
1560,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Larynx,Female,0.2918792930595457,0.0,0.0,Black or African American,0.0
1561,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Lung,Male,0.0,5.284442311431206,0.0,Black or African American,0.0
1562,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Lung,Male,0.0,41.40132058762562,0.0,White,0.0
1563,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Lung,Female,0.0,2.9763891141930863,0.0,Black or African American,0.0
1564,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Larynx,Male,2.6121101285044457,0.0,0.0,Black or African American,0.0
1565,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Trachea,Male,0.0,0.0,0.0,White,0.30437979366122925
1566,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Larynx,Female,0.5207026539927648,0.0,0.0,White,0.0
1567,2021.0,0.0,0.0,0.01773783678426727,0.0,0.02275880413858149,0.0,0.0,NY,Nasal,Male,0.0,0.0,0.6957174874526595,White,0.0
1568,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Lung,Female,0.0,0.0,0.0,White,0.0
1569,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Lung,Male,0.0,19.525476837442667,0.0,Asian or Pacific Islander,0.0
1570,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Lung,Male,0.0,19.525476837442667,0.0,Asian or Pacific Islander,0.0
1571,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Nasal,Female,0.0,0.0,0.2854770989141641,White,0.0
1572,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Larynx,Male,3.303400545252477,0.0,0.0,White,0.0
1573,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Larynx,Female,0.24311167889451601,0.0,0.0,Black or African American,0.0
1574,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Lung,Male,0.0,17.888636873235143,0.0,Black or African American,0.0
1575,2022.0,0.0,0.0,0.0,0.0,0.01971492197534321,0.0,0.0,NY,Lung,Male,0.0,0.0,0.0,White,0.0
